date	price	size	side
2021-08-05T15:35:20.2830609Z	4484079.0	0.01677	BUY
2021-08-05T15:35:20.7189759Z	4483527.0	0.01	BUY
2021-08-05T15:35:21.450178Z	4484079.0	7.58e-06	BUY
2021-08-05T15:35:21.450178Z	4484536.0	0.09999242	BUY
2021-08-05T15:35:22.2001666Z	4484545.0	0.01	BUY
2021-08-05T15:35:22.3845525Z	4484761.0	0.01	BUY
2021-08-05T15:35:22.5359531Z	4484761.0	0.05044541	BUY
2021-08-05T15:35:22.5359531Z	4484761.0	0.01126895	BUY
2021-08-05T15:35:22.7891217Z	4484834.0	0.0605	BUY
2021-08-05T15:35:23.0431906Z	4484834.0	8.63e-06	BUY
2021-08-05T15:35:23.0431906Z	4484877.0	0.01999137	BUY
2021-08-05T15:35:24.7049253Z	4484545.0	0.04102	BUY
2021-08-05T15:35:24.7049253Z	4484545.0	0.01	BUY
2021-08-05T15:35:24.7049253Z	4484545.0	0.14	BUY
2021-08-05T15:35:26.4675915Z	4483821.0	0.02	SELL
2021-08-05T15:35:26.4675915Z	4483815.0	0.02	SELL
2021-08-05T15:35:26.8969541Z	4483765.0	0.01	SELL
2021-08-05T15:35:27.805067Z	4484388.0	0.01	BUY
2021-08-05T15:35:29.5517455Z	4484538.0	0.02	BUY
2021-08-05T15:35:29.5517455Z	4484545.0	0.00898	BUY
2021-08-05T15:35:29.5517455Z	4484545.0	0.01	BUY
2021-08-05T15:35:29.7531933Z	4485137.0	0.1	BUY
2021-08-05T15:35:29.7531933Z	4485450.0	0.1	BUY
2021-08-05T15:35:29.7531933Z	4485475.0	0.01	BUY
2021-08-05T15:35:29.7531933Z	4485497.0	0.06044589	BUY
2021-08-05T15:35:29.7531933Z	4485497.0	0.01126904	BUY
2021-08-05T15:35:29.7531933Z	4485556.0	0.01802	BUY
2021-08-05T15:35:29.7531933Z	4485632.0	0.10026507	BUY
2021-08-05T15:35:32.6679334Z	4483979.0	0.02	SELL
2021-08-05T15:35:32.6679334Z	4483972.0	0.01	SELL
2021-08-05T15:35:32.6679334Z	4483922.0	0.02	SELL
2021-08-05T15:35:32.6679334Z	4483430.0	0.06	SELL
2021-08-05T15:35:34.6359877Z	4485168.0	0.06406	BUY
2021-08-05T15:35:35.1097595Z	4485168.0	6.4e-07	BUY
2021-08-05T15:35:35.1097595Z	4485180.0	0.01	BUY
2021-08-05T15:35:35.2989086Z	4485164.0	0.02	BUY
2021-08-05T15:35:35.6005718Z	4485442.0	0.05947	BUY
2021-08-05T15:35:37.2157016Z	4485140.0	0.01	SELL
2021-08-05T15:35:37.3497616Z	4485137.0	0.11	SELL
2021-08-05T15:35:38.0093815Z	4485137.0	0.07	SELL
2021-08-05T15:35:38.0093815Z	4484811.0	0.02	SELL
2021-08-05T15:35:39.5183237Z	4485137.0	0.13	SELL
2021-08-05T15:35:39.5183237Z	4485137.0	0.05	SELL
2021-08-05T15:35:41.5854939Z	4484100.0	0.01	SELL
2021-08-05T15:35:41.6359338Z	4484108.0	0.02	SELL
2021-08-05T15:35:41.6359338Z	4483781.0	0.01	SELL
2021-08-05T15:35:41.6359338Z	4483745.0	0.01	SELL
2021-08-05T15:35:41.6359338Z	4483434.0	0.02	SELL
2021-08-05T15:35:41.6359338Z	4483431.0	0.03	SELL
2021-08-05T15:35:41.6359338Z	4483430.0	0.01	SELL
2021-08-05T15:35:43.5372744Z	4484919.0	0.01	BUY
2021-08-05T15:35:43.5372744Z	4484920.0	0.01	BUY
2021-08-05T15:35:43.5382752Z	4484920.0	0.01	BUY
2021-08-05T15:35:43.5383053Z	4484923.0	0.01	BUY
2021-08-05T15:35:43.5383053Z	4485421.0	0.06	BUY
2021-08-05T15:35:45.9720848Z	4483495.0	0.01	SELL
2021-08-05T15:35:45.9720848Z	4483495.0	0.01	SELL
2021-08-05T15:35:45.9720848Z	4483473.0	0.02	SELL
2021-08-05T15:35:45.9720848Z	4483459.0	0.01	SELL
2021-08-05T15:35:46.2158613Z	4483459.0	0.04	SELL
2021-08-05T15:35:46.3333403Z	4483459.0	0.01	SELL
2021-08-05T15:35:46.3333403Z	4483430.0	0.08	SELL
2021-08-05T15:35:46.3501135Z	4483430.0	0.02	SELL
2021-08-05T15:35:46.3501135Z	4483430.0	0.06	SELL
2021-08-05T15:35:46.3837249Z	4483430.0	0.03	SELL
2021-08-05T15:35:46.518102Z	4483430.0	0.01	SELL
2021-08-05T15:35:46.518102Z	4483109.0	0.02	SELL
2021-08-05T15:35:46.518102Z	4483108.0	0.02	SELL
2021-08-05T15:35:46.5851939Z	4482950.0	0.01	SELL
2021-08-05T15:35:46.5851939Z	4482267.0	0.06050742	SELL
2021-08-05T15:35:46.5851939Z	4482267.0	0.01127744	SELL
2021-08-05T15:35:46.5851939Z	4482229.0	0.07695452	SELL
2021-08-05T15:35:46.5851939Z	4482125.0	0.04	SELL
2021-08-05T15:35:46.5851939Z	4481855.0	0.00626062	SELL
2021-08-05T15:35:46.6019987Z	4481855.0	0.04	SELL
2021-08-05T15:35:47.502961Z	4482744.0	0.0122353	SELL
2021-08-05T15:35:47.502961Z	4482662.0	0.05735174	SELL
2021-08-05T15:35:47.502961Z	4482303.0	0.0297	SELL
2021-08-05T15:35:47.502961Z	4482086.0	0.04	SELL
2021-08-05T15:35:47.502961Z	4481998.0	0.01999137	SELL
2021-08-05T15:35:47.502961Z	4481876.0	0.01	SELL
2021-08-05T15:35:47.502961Z	4481874.0	0.04	SELL
2021-08-05T15:35:47.502961Z	4481858.0	0.0122	SELL
2021-08-05T15:35:47.502961Z	4481855.0	0.0142468	SELL
2021-08-05T15:35:47.502961Z	4481756.0	0.01	SELL
2021-08-05T15:35:47.502961Z	4481392.0	0.022	SELL
2021-08-05T15:35:47.502961Z	4481245.0	0.03227479	SELL
2021-08-05T15:35:48.3488884Z	4483129.0	0.011	BUY
2021-08-05T15:35:49.2484091Z	4483179.0	0.011	BUY
2021-08-05T15:35:50.1690593Z	4483129.0	0.1	SELL
2021-08-05T15:35:50.7683087Z	4483179.0	0.06353	SELL
2021-08-05T15:35:51.0517882Z	4483179.0	0.03647	SELL
2021-08-05T15:35:51.5852344Z	4483179.0	0.01353	SELL
2021-08-05T15:35:51.6020034Z	4483179.0	0.01647	SELL
2021-08-05T15:35:51.7194339Z	4483179.0	0.07	SELL
2021-08-05T15:35:52.7511413Z	4482688.0	0.03227479	BUY
2021-08-05T15:35:53.0773307Z	4482685.0	0.01	BUY
2021-08-05T15:35:53.3157156Z	4482619.0	0.03	BUY
2021-08-05T15:35:54.1837495Z	4482681.0	0.01	BUY
2021-08-05T15:35:54.4578055Z	4482681.0	0.01	BUY
2021-08-05T15:35:54.4735364Z	4482681.0	0.01999	BUY
2021-08-05T15:35:54.9081161Z	4482685.0	0.01	BUY
2021-08-05T15:35:56.0515241Z	4483196.0	0.02	BUY
2021-08-05T15:35:56.0515241Z	4483199.0	0.01	BUY
2021-08-05T15:35:56.0515241Z	4483202.0	0.01	BUY
2021-08-05T15:35:56.0515241Z	4483205.0	0.01	BUY
2021-08-05T15:35:58.4327067Z	4483155.0	0.02	BUY
2021-08-05T15:35:58.4327067Z	4483155.0	0.02	BUY
2021-08-05T15:35:58.4337361Z	4483202.0	0.01	BUY
2021-08-05T15:35:59.6169212Z	4483197.0	0.02	BUY
2021-08-05T15:35:59.9027943Z	4483202.0	0.01	BUY
2021-08-05T15:36:01.183477Z	4483205.0	0.03963	BUY
2021-08-05T15:36:01.1975179Z	4483205.0	4.56e-06	BUY
2021-08-05T15:36:01.1975179Z	4483361.0	0.04461121	BUY
2021-08-05T15:36:01.1975179Z	4483403.0	0.011	BUY
2021-08-05T15:36:01.1975179Z	4483510.0	0.00438423	BUY
2021-08-05T15:36:01.4160689Z	4483510.0	0.01561577	BUY
2021-08-05T15:36:01.4160689Z	4483852.0	0.02438423	BUY
2021-08-05T15:36:01.4665175Z	4483250.0	0.01561	BUY
2021-08-05T15:36:01.6175477Z	4483250.0	0.03439	BUY
2021-08-05T15:36:01.6175477Z	4483851.0	0.00561	BUY
2021-08-05T15:36:01.6343562Z	4483851.0	0.02	BUY
2021-08-05T15:36:02.2141277Z	4484095.0	0.01	BUY
2021-08-05T15:36:02.7003949Z	4483642.0	0.02	SELL
2021-08-05T15:36:02.7003949Z	4483256.0	0.15	SELL
2021-08-05T15:36:02.7003949Z	4483255.0	0.02	SELL
2021-08-05T15:36:02.7003949Z	4483255.0	0.01	SELL
2021-08-05T15:36:04.1982721Z	4483259.0	0.01	SELL
2021-08-05T15:36:05.0565666Z	4484032.0	0.042	BUY
2021-08-05T15:36:05.9725639Z	4484738.0	0.013	BUY
2021-08-05T15:36:05.9725639Z	4484908.0	0.02	BUY
2021-08-05T15:36:05.9725639Z	4484910.0	0.007	BUY
2021-08-05T15:36:05.9919897Z	4484910.0	0.003	BUY
2021-08-05T15:36:05.9919897Z	4485826.0	0.01439	BUY
2021-08-05T15:36:05.9919897Z	4486020.0	0.01127889	BUY
2021-08-05T15:36:05.9919897Z	4486020.0	0.01133111	BUY
2021-08-05T15:36:10.3815529Z	4483823.0	0.05	SELL
2021-08-05T15:36:12.0899943Z	4484306.0	0.05	SELL
2021-08-05T15:36:12.0899943Z	4484296.0	0.03	SELL
2021-08-05T15:36:12.0899943Z	4484156.0	0.01	SELL
2021-08-05T15:36:12.0899943Z	4484156.0	0.01	SELL
2021-08-05T15:36:12.0899943Z	4484156.0	0.01	SELL
2021-08-05T15:36:12.0899943Z	4484154.0	0.03999	SELL
2021-08-05T15:36:12.0899943Z	4484154.0	0.041957	SELL
2021-08-05T15:36:12.0899943Z	4483825.0	0.008053	SELL
2021-08-05T15:36:12.7705443Z	4483931.0	0.01	SELL
2021-08-05T15:36:14.6663334Z	4484310.0	0.02	SELL
2021-08-05T15:36:14.6663334Z	4484306.0	0.01	SELL
2021-08-05T15:36:14.6663334Z	4483568.0	0.01	SELL
2021-08-05T15:36:14.7166964Z	4483263.0	0.04	SELL
2021-08-05T15:36:14.7166964Z	4483262.0	0.02	SELL
2021-08-05T15:36:14.8005594Z	4485068.0	0.01	BUY
2021-08-05T15:36:15.4151574Z	4483359.0	0.02	SELL
2021-08-05T15:36:15.4151574Z	4483255.0	0.01	SELL
2021-08-05T15:36:15.4151574Z	4483202.0	0.03	SELL
2021-08-05T15:36:15.5325238Z	4483202.0	0.07	SELL
2021-08-05T15:36:15.6331452Z	4482501.0	0.02	SELL
2021-08-05T15:36:15.6331452Z	4482491.0	0.03	SELL
2021-08-05T15:36:15.6331452Z	4482446.0	0.008	SELL
2021-08-05T15:36:15.8855735Z	4483203.0	0.02	SELL
2021-08-05T15:36:15.9891085Z	4483403.0	0.012	BUY
2021-08-05T15:36:16.4663968Z	4482123.0	0.04	SELL
2021-08-05T15:36:17.5169722Z	4481876.0	0.01	SELL
2021-08-05T15:36:18.3326089Z	4481876.0	0.012	SELL
2021-08-05T15:36:20.8014913Z	4482887.0	0.01	BUY
2021-08-05T15:36:20.9868315Z	4483302.0	0.02	BUY
2021-08-05T15:36:21.0649818Z	4483302.0	0.00999	BUY
2021-08-05T15:36:21.5832484Z	4483635.0	0.02	BUY
2021-08-05T15:36:21.5832484Z	4483635.0	0.02	BUY
2021-08-05T15:36:21.5832484Z	4483635.0	0.01	BUY
2021-08-05T15:36:22.1785771Z	4484012.0	0.01	BUY
2021-08-05T15:36:22.1805778Z	4484012.0	0.01	BUY
2021-08-05T15:36:22.1805778Z	4484013.0	0.01	BUY
2021-08-05T15:36:22.1805778Z	4484421.0	0.01	BUY
2021-08-05T15:36:22.1805778Z	4484423.0	0.01	BUY
2021-08-05T15:36:24.1206401Z	4484317.0	0.03	BUY
2021-08-05T15:36:24.4499809Z	4484403.0	0.01	BUY
2021-08-05T15:36:24.4667908Z	4484403.0	0.01	BUY
2021-08-05T15:36:24.9865183Z	4484568.0	0.01	BUY
2021-08-05T15:36:28.7013844Z	4483482.0	0.01	SELL
2021-08-05T15:36:28.7013844Z	4483482.0	0.02999	SELL
2021-08-05T15:36:28.8355678Z	4483474.0	0.01	SELL
2021-08-05T15:36:29.1691241Z	4483577.0	0.01	SELL
2021-08-05T15:36:29.2307336Z	4483577.0	0.002	SELL
2021-08-05T15:36:29.465504Z	4482974.0	0.01	SELL
2021-08-05T15:36:30.2652593Z	4482971.0	0.01	BUY
2021-08-05T15:36:36.0132783Z	4482971.0	0.01	BUY
2021-08-05T15:36:36.0468587Z	4482971.0	0.01	BUY
2021-08-05T15:36:36.0626464Z	4483218.0	0.02	BUY
2021-08-05T15:36:36.3980405Z	4483212.0	0.02	BUY
2021-08-05T15:36:36.5320988Z	4483842.0	0.02	BUY
2021-08-05T15:36:36.7500308Z	4483845.0	0.01	BUY
2021-08-05T15:36:36.9220888Z	4483845.0	0.01	BUY
2021-08-05T15:36:36.9220888Z	4484220.0	0.03	BUY
2021-08-05T15:36:36.9220888Z	4484221.0	0.02	BUY
2021-08-05T15:36:37.1454223Z	4484221.0	0.05728	BUY
2021-08-05T15:36:41.8184485Z	4484218.0	0.01	BUY
2021-08-05T15:36:42.1636721Z	4484220.0	0.02	BUY
2021-08-05T15:36:42.3504834Z	4484221.0	0.01	BUY
2021-08-05T15:36:42.8329026Z	4484422.0	0.04	BUY
2021-08-05T15:36:44.5658613Z	4484423.0	0.01	BUY
2021-08-05T15:36:45.5311421Z	4484944.0	0.04	BUY
2021-08-05T15:36:45.5311421Z	4484944.0	0.01	BUY
2021-08-05T15:36:45.5311421Z	4485344.0	0.012	BUY
2021-08-05T15:36:45.5311421Z	4485551.0	0.01	BUY
2021-08-05T15:36:45.5311421Z	4485567.0	0.028	BUY
2021-08-05T15:36:45.5311421Z	4485567.0	0.01	BUY
2021-08-05T15:36:45.564696Z	4485567.0	0.022	BUY
2021-08-05T15:36:45.564696Z	4485571.0	0.018	BUY
2021-08-05T15:36:45.564696Z	4485571.0	0.022	BUY
2021-08-05T15:36:45.564696Z	4485788.0	0.01	BUY
2021-08-05T15:36:45.564696Z	4485821.0	0.008	BUY
2021-08-05T15:36:45.8170925Z	4485558.0	0.05945327	BUY
2021-08-05T15:36:45.8170925Z	4485821.0	0.00054673	BUY
2021-08-05T15:36:47.2305918Z	4484944.0	0.01	BUY
2021-08-05T15:36:48.5324436Z	4485375.0	0.01	SELL
2021-08-05T15:36:48.5995401Z	4485372.0	0.00068926	SELL
2021-08-05T15:36:48.9385508Z	4485376.0	0.01157553	SELL
2021-08-05T15:36:48.9728007Z	4485376.0	0.02842447	SELL
2021-08-05T15:36:52.2624512Z	4485369.0	0.02	BUY
2021-08-05T15:36:52.3966194Z	4485376.0	0.02	BUY
2021-08-05T15:36:53.4660891Z	4485821.0	0.05197841	BUY
2021-08-05T15:36:53.4660891Z	4486197.0	0.04802159	BUY
2021-08-05T15:36:53.6674987Z	4486197.0	0.01145722	BUY
2021-08-05T15:36:53.6674987Z	4486216.0	0.10854278	BUY
2021-08-05T15:36:53.8867084Z	4486189.0	0.01	BUY
2021-08-05T15:36:54.0698461Z	4485541.0	0.01	SELL
2021-08-05T15:36:54.2293701Z	4485376.0	0.01	BUY
2021-08-05T15:36:54.3704858Z	4485376.0	0.05	BUY
2021-08-05T15:36:55.1035256Z	4485609.0	0.02	SELL
2021-08-05T15:36:55.1035256Z	4485606.0	0.01	SELL
2021-08-05T15:36:55.2138492Z	4485606.0	0.02	SELL
2021-08-05T15:36:55.2138492Z	4485310.0	0.02	SELL
2021-08-05T15:36:55.2138492Z	4485201.0	0.025	SELL
2021-08-05T15:36:55.2306221Z	4485000.0	0.01	SELL
2021-08-05T15:36:55.7844787Z	4485000.0	0.01	SELL
2021-08-05T15:36:55.8012343Z	4485340.0	0.02	BUY
2021-08-05T15:36:57.262507Z	4485900.0	0.02	BUY
2021-08-05T15:36:57.4972468Z	4486123.0	0.02	BUY
2021-08-05T15:36:57.7152457Z	4486243.0	0.012	BUY
2021-08-05T15:36:58.0718411Z	4486355.0	0.01	BUY
2021-08-05T15:36:58.6021691Z	4486356.0	0.06052514	BUY
2021-08-05T15:36:58.6021691Z	4486356.0	0.01127486	BUY
2021-08-05T15:36:58.6357026Z	4486356.0	2.58e-06	BUY
2021-08-05T15:36:58.8033168Z	4486500.0	0.31	BUY
2021-08-05T15:36:58.8189439Z	4486500.0	0.24	BUY
2021-08-05T15:36:59.1435403Z	4486356.0	0.02	BUY
2021-08-05T15:36:59.1445408Z	4486500.0	0.23	BUY
2021-08-05T15:37:00.3815656Z	4486500.0	0.02	BUY
2021-08-05T15:37:02.0181816Z	4486174.0	0.02	SELL
2021-08-05T15:37:02.0699265Z	4486170.0	0.01000258	SELL
2021-08-05T15:37:02.1035068Z	4486170.0	0.00999742	SELL
2021-08-05T15:37:02.1035068Z	4486096.0	0.03	SELL
2021-08-05T15:37:02.614192Z	4486433.0	0.02	BUY
2021-08-05T15:37:02.614192Z	4486954.0	0.16	BUY
2021-08-05T15:37:03.12634Z	4486269.0	0.01	SELL
2021-08-05T15:37:03.2555379Z	4486296.0	0.01587281	BUY
2021-08-05T15:37:05.0052058Z	4486427.0	0.01	BUY
2021-08-05T15:37:05.0052058Z	4486427.0	0.01	BUY
2021-08-05T15:37:07.3292379Z	4486500.0	0.01	BUY
2021-08-05T15:37:07.3292379Z	4486850.0	0.04	BUY
2021-08-05T15:37:07.9856052Z	4486386.0	0.02	SELL
2021-08-05T15:37:08.1814407Z	4485712.0	0.02	SELL
2021-08-05T15:37:08.1814407Z	4485708.0	0.27	SELL
2021-08-05T15:37:08.1814407Z	4485280.0	0.06703589	SELL
2021-08-05T15:37:08.1814407Z	4485115.0	0.05	SELL
2021-08-05T15:37:08.1814407Z	4485085.0	0.03	SELL
2021-08-05T15:37:08.1814407Z	4485082.0	0.06	SELL
2021-08-05T15:37:08.1824408Z	4485075.0	0.25296411	SELL
2021-08-05T15:37:08.9365864Z	4485346.0	0.015	SELL
2021-08-05T15:37:09.2831797Z	4485074.0	0.01	SELL
2021-08-05T15:37:09.2831797Z	4485055.0	0.02	SELL
2021-08-05T15:37:09.2831797Z	4485000.0	0.07	SELL
2021-08-05T15:37:09.2831797Z	4485000.0	0.030001	SELL
2021-08-05T15:37:09.2831797Z	4485000.0	0.025	SELL
2021-08-05T15:37:09.2831797Z	4485000.0	0.051	SELL
2021-08-05T15:37:09.2999347Z	4485000.0	0.403999	SELL
2021-08-05T15:37:09.5198194Z	4484586.0	0.02	SELL
2021-08-05T15:37:09.5198194Z	4484250.0	0.02	SELL
2021-08-05T15:37:10.1771491Z	4485624.0	0.1487	BUY
2021-08-05T15:37:10.1771491Z	4485625.0	0.0213	BUY
2021-08-05T15:37:10.2129744Z	4483996.0	0.04	SELL
2021-08-05T15:37:11.0028248Z	4485075.0	0.01	BUY
2021-08-05T15:37:11.6152379Z	4484075.0	0.01	BUY
2021-08-05T15:37:11.7987176Z	4484006.0	0.01	SELL
2021-08-05T15:37:14.7645353Z	4484991.0	0.02	BUY
2021-08-05T15:37:15.9705051Z	4485106.0	0.01	BUY
2021-08-05T15:37:15.9705051Z	4485125.0	0.01	BUY
2021-08-05T15:37:16.3472722Z	4485462.0	0.02	BUY
2021-08-05T15:37:16.3640805Z	4485462.0	0.01	BUY
2021-08-05T15:37:16.4481854Z	4485464.0	0.017	BUY
2021-08-05T15:37:17.8518637Z	4485797.0	0.01412719	BUY
2021-08-05T15:37:17.8518637Z	4485954.0	0.01	BUY
2021-08-05T15:37:17.8528659Z	4486188.0	0.01587281	BUY
2021-08-05T15:37:25.0683952Z	4485803.0	0.01	SELL
2021-08-05T15:37:30.6496026Z	4487638.0	0.01	BUY
2021-08-05T15:37:30.6496026Z	4488103.0	0.02	BUY
2021-08-05T15:37:30.6496026Z	4488104.0	0.01	BUY
2021-08-05T15:37:31.194924Z	4487848.0	0.02	BUY
2021-08-05T15:37:33.3117062Z	4487848.0	0.02	BUY
2021-08-05T15:37:34.3137435Z	4488128.0	0.01	BUY
2021-08-05T15:37:34.3137435Z	4488128.0	0.01	BUY
2021-08-05T15:37:34.3137435Z	4488129.0	0.01	BUY
2021-08-05T15:37:34.3304996Z	4488129.0	0.08	BUY
2021-08-05T15:37:34.3640328Z	4488129.0	0.01	BUY
2021-08-05T15:37:34.3640328Z	4488179.0	0.08	BUY
2021-08-05T15:37:34.3808551Z	4488179.0	0.02	BUY
2021-08-05T15:37:34.3808551Z	4488179.0	0.02	BUY
2021-08-05T15:37:34.4315259Z	4488179.0	0.08	BUY
2021-08-05T15:37:34.5824823Z	4487468.0	0.01	SELL
2021-08-05T15:37:34.5992709Z	4488128.0	0.01	BUY
2021-08-05T15:37:34.784065Z	4488430.0	0.1	BUY
2021-08-05T15:37:34.784065Z	4488430.0	0.1	BUY
2021-08-05T15:37:34.9722703Z	4488527.0	0.01	BUY
2021-08-05T15:37:34.9722703Z	4488565.0	0.04	BUY
2021-08-05T15:37:35.1067118Z	4488565.0	0.00905559	BUY
2021-08-05T15:37:35.1224454Z	4488743.0	0.00294441	BUY
2021-08-05T15:37:35.4121516Z	4488743.0	0.012	BUY
2021-08-05T15:37:35.5797902Z	4488743.0	0.012	BUY
2021-08-05T15:37:35.5797902Z	4488128.0	0.02	SELL
2021-08-05T15:37:35.5965619Z	4488743.0	0.012	BUY
2021-08-05T15:37:36.2275191Z	4488743.0	0.01	BUY
2021-08-05T15:37:36.395059Z	4487967.0	0.02	SELL
2021-08-05T15:37:36.4118564Z	4487796.0	0.09	SELL
2021-08-05T15:37:36.4118564Z	4487796.0	0.00781695	SELL
2021-08-05T15:37:36.4118564Z	4487730.0	0.0160382	SELL
2021-08-05T15:37:36.4118564Z	4487596.0	0.04458863	SELL
2021-08-05T15:37:36.4118564Z	4487469.0	0.01155622	SELL
2021-08-05T15:37:36.4622114Z	4488743.0	0.02	BUY
2021-08-05T15:37:36.8650226Z	4487561.0	0.015	SELL
2021-08-05T15:37:37.3063292Z	4487013.0	0.01	SELL
2021-08-05T15:37:37.9715924Z	4488087.0	0.01	BUY
2021-08-05T15:37:38.7661191Z	4486597.0	0.01	SELL
2021-08-05T15:37:39.0515778Z	4486597.0	0.01	SELL
2021-08-05T15:37:39.0515778Z	4486595.0	0.02	SELL
2021-08-05T15:37:39.0515778Z	4486500.0	0.02	SELL
2021-08-05T15:37:39.0515778Z	4486350.0	0.02	SELL
2021-08-05T15:37:39.0515778Z	4486188.0	0.05	SELL
2021-08-05T15:37:39.0672052Z	4485800.0	0.05027692	SELL
2021-08-05T15:37:39.0673239Z	4485566.0	0.07688671	SELL
2021-08-05T15:37:39.0673239Z	4485559.0	0.01602277	SELL
2021-08-05T15:37:39.0673239Z	4485460.0	0.0368136	SELL
2021-08-05T15:37:39.7318239Z	4485670.0	0.02	SELL
2021-08-05T15:37:39.7318239Z	4485670.0	0.02	SELL
2021-08-05T15:37:39.7318239Z	4485463.0	0.01	SELL
2021-08-05T15:37:39.7318239Z	4485463.0	0.01	SELL
2021-08-05T15:37:39.7318239Z	4485419.0	0.04	SELL
2021-08-05T15:37:39.7318239Z	4485410.0	0.05080388	SELL
2021-08-05T15:37:39.7318239Z	4485341.0	0.01	SELL
2021-08-05T15:37:39.7318239Z	4485239.0	0.1	SELL
2021-08-05T15:37:39.7318239Z	4485102.0	0.1	SELL
2021-08-05T15:37:39.7318239Z	4484931.0	0.033	SELL
2021-08-05T15:37:39.7318239Z	4484904.0	0.01	SELL
2021-08-05T15:37:39.7318239Z	4484816.0	0.06390549	SELL
2021-08-05T15:37:39.7318239Z	4484730.0	0.02	SELL
2021-08-05T15:37:39.7318239Z	4484669.0	0.05947881	SELL
2021-08-05T15:37:39.7318239Z	4484638.0	0.05	SELL
2021-08-05T15:37:39.7318239Z	4484592.0	0.1	SELL
2021-08-05T15:37:39.7318239Z	4484560.0	0.09273231	SELL
2021-08-05T15:37:39.7318239Z	4484443.0	0.04497909	SELL
2021-08-05T15:37:39.7318239Z	4484443.0	0.11510042	SELL
2021-08-05T15:37:42.1015552Z	4487393.0	0.01	BUY
2021-08-05T15:37:42.1015552Z	4487394.0	0.008	BUY
2021-08-05T15:37:43.0695468Z	4485935.0	0.02	SELL
2021-08-05T15:37:43.0695468Z	4485929.0	0.01	SELL
2021-08-05T15:37:43.8157124Z	4485146.0	0.01	SELL
2021-08-05T15:37:44.4034487Z	4486415.0	0.01	BUY
2021-08-05T15:37:44.8959635Z	4486409.0	0.01	BUY
2021-08-05T15:37:45.1791294Z	4486412.0	0.01	BUY
2021-08-05T15:37:45.4842047Z	4485151.0	0.06	SELL
2021-08-05T15:37:45.6859748Z	4485149.0	0.01	SELL
2021-08-05T15:37:45.6859748Z	4485131.0	0.03	SELL
2021-08-05T15:37:45.9337255Z	4484892.0	0.04	SELL
2021-08-05T15:37:45.967412Z	4484607.0	0.01	SELL
2021-08-05T15:37:46.194101Z	4484607.0	0.01	SELL
2021-08-05T15:37:46.2108958Z	4484607.0	0.01	SELL
2021-08-05T15:37:47.9050714Z	4486001.0	0.01	BUY
2021-08-05T15:37:48.4467127Z	4485146.0	0.01	SELL
2021-08-05T15:37:48.8658385Z	4485146.0	0.09	SELL
2021-08-05T15:37:49.138918Z	4484212.0	0.04	SELL
2021-08-05T15:37:49.1399186Z	4483988.0	0.01	SELL
2021-08-05T15:37:49.1399186Z	4483815.0	0.01	SELL
2021-08-05T15:37:49.1399186Z	4483782.0	0.04	SELL
2021-08-05T15:37:50.311207Z	4485545.0	0.02999	BUY
2021-08-05T15:37:50.311207Z	4485550.0	0.01	BUY
2021-08-05T15:37:50.311207Z	4485553.0	0.01	BUY
2021-08-05T15:37:50.311207Z	4485556.0	0.02	BUY
2021-08-05T15:37:50.311207Z	4485831.0	0.01001	BUY
2021-08-05T15:37:50.8356695Z	4484730.0	0.01	SELL
2021-08-05T15:37:50.8356695Z	4484233.0	0.01	SELL
2021-08-05T15:37:50.8356695Z	4484233.0	0.01	SELL
2021-08-05T15:37:50.8356695Z	4484231.0	0.008	SELL
2021-08-05T15:37:51.5627375Z	4485550.0	0.01148	SELL
2021-08-05T15:37:53.3111666Z	4485865.0	0.016	BUY
2021-08-05T15:37:53.4791882Z	4485993.0	0.01	BUY
2021-08-05T15:37:53.4791882Z	4485993.0	0.01	BUY
2021-08-05T15:37:53.4791882Z	4485996.0	0.01	BUY
2021-08-05T15:37:53.4791882Z	4486304.0	0.01	BUY
2021-08-05T15:37:53.8986709Z	4486304.0	0.01	BUY
2021-08-05T15:37:53.8986709Z	4486569.0	0.02	BUY
2021-08-05T15:37:53.8986709Z	4486569.0	0.01	BUY
2021-08-05T15:37:54.2268784Z	4486569.0	0.01	BUY
2021-08-05T15:38:00.8863911Z	4486000.0	0.04	BUY
2021-08-05T15:38:01.0507338Z	4486000.0	0.01	BUY
2021-08-05T15:38:01.7180199Z	4485706.0	0.03	SELL
2021-08-05T15:38:01.8358553Z	4485675.0	0.02	SELL
2021-08-05T15:38:01.8358553Z	4485674.0	0.02	SELL
2021-08-05T15:38:01.8526594Z	4485673.0	0.01	SELL
2021-08-05T15:38:01.8526594Z	4485633.0	0.02	SELL
2021-08-05T15:38:01.8526594Z	4485620.0	0.01	SELL
2021-08-05T15:38:01.8526594Z	4485617.0	0.01	SELL
2021-08-05T15:38:01.8526594Z	4485550.0	1.75e-06	SELL
2021-08-05T15:38:01.8526594Z	4484915.0	0.01	SELL
2021-08-05T15:38:01.8526594Z	4484726.0	0.05	SELL
2021-08-05T15:38:02.0913741Z	4485634.0	0.04	SELL
2021-08-05T15:38:02.3971161Z	4485934.0	0.01	BUY
2021-08-05T15:38:02.3971444Z	4486735.0	0.03	BUY
2021-08-05T15:38:02.3971444Z	4486797.0	0.05	BUY
2021-08-05T15:38:02.3971444Z	4486853.0	0.06	BUY
2021-08-05T15:38:04.1024416Z	4484829.0	0.01	SELL
